translated_text,Product Review,stopword_text,tokenised_text,normalise_text,stemming_text,lemma_text,POS_Tags,Sentiment_Rating
warna seperti dalam pic ukuran itu fit2 dengan badan anak takut tarik sempat untuk raya haji ja apa pun pun penghantaran cepat bungkusan baik,5,warna seperti dalam pic ukuran itu fit2 dengan badan anak takut tarik sempat untuk raya haji ja apa pun pun penghantaran cepat bungkusan baik,"['warna', 'seperti', 'dalam', 'pic', 'ukuran', 'itu', 'fit2', 'dengan', 'badan', 'anak', 'takut', 'tarik', 'sempat', 'untuk', 'raya', 'haji', 'ja', 'apa', 'pun', 'pun', 'penghantaran', 'cepat', 'bungkusan', 'baik']","['warna', 'seperti', 'dalam', 'pic', 'ukuran', 'itu', 'fit2', 'dengan', 'badan', 'anak', 'takut', 'tarik', 'sempat', 'untuk', 'raya', 'haji', 'ja', 'apa', 'pun', 'pun', 'penghantaran', 'cepat', 'bungkusan', 'baik']",warna seperti dalam pic ukur itu fit2 dengan badan anak takut tarik sempat untuk raya haji ja apa pun pun hantar cepat bungkus baik,warna seperti dalam pic ukuran itu fit2 dengan badan anak takut tarik sempat untuk raya haji ja apa pun pun penghantaran cepat bungkusan baik,"[('warna', 'NN'), ('seperti', 'NN'), ('dalam', 'NN'), ('pic', 'NN'), ('ukur', 'JJ'), ('itu', 'NN'), ('fit2', 'NN'), ('dengan', 'JJ'), ('badan', 'NN'), ('anak', 'NN'), ('takut', 'NN'), ('tarik', 'NN'), ('sempat', 'NN'), ('untuk', 'JJ'), ('raya', 'NN'), ('haji', 'NN'), ('ja', 'NN'), ('apa', 'NN'), ('pun', 'NN'), ('pun', 'NN'), ('hantar', 'NN'), ('cepat', 'NN'), ('bungkus', 'NN'), ('baik', 'NN')]",Positive
Bahan Kain ok warna pun cantik saiz cun je badan anak sebab chubby,5,Bahan Kain ok warna pun cantik saiz cun je badan anak sebab chubby,"['Bahan', 'Kain', 'ok', 'warna', 'pun', 'cantik', 'saiz', 'cun', 'je', 'badan', 'anak', 'sebab', 'chubby']","['Bahan', 'Kain', 'ok', 'warna', 'pun', 'cantik', 'saiz', 'cun', 'je', 'badan', 'anak', 'sebab', 'chubby']",bahan kain ok warna pun cantik saiz cun je badan anak sebab chubby,Bahan Kain ok warna pun cantik saiz cun je badan anak sebab chubby,"[('bahan', 'NN'), ('kain', 'VB'), ('ok', 'JJ'), ('warna', 'NN'), ('pun', 'NN'), ('cantik', 'NN'), ('saiz', 'JJ'), ('cun', 'NN'), ('je', 'NN'), ('badan', 'NN'), ('anak', 'NN'), ('sebab', 'NN'), ('chubby', 'NN')]",Positive
kali ke 2 beli selepas pembelian pertama salah size  sleepyface  kali ni size ok cuma seluar senteng sikit anak 7tahun berat 25kg kain selesa warna cantik sebab tu sanggup order lagi siapa nak beli saiz 8 dm saya ok tidak ada yang nak pakai  smilingfacewithsmilingeyes tq seller yang baik hatitq abang pos disyorkan thumbsup thumbsup,5,kali ke 2 beli selepas pembelian pertama salah size sleepyface kali ni size ok cuma seluar senteng sikit anak 7tahun berat 25kg kain selesa warna cantik sebab tu sanggup order lagi siapa nak beli saiz 8 dm saya ok tidak ada yang nak pakai smilingfacewithsmilingeyes tq seller yang baik hatitq abang pos disyorkan thumbsup thumbsup,"['kali', 'ke', '2', 'beli', 'selepas', 'pembelian', 'pertama', 'salah', 'size', 'sleepyface', 'kali', 'ni', 'size', 'ok', 'cuma', 'seluar', 'senteng', 'sikit', 'anak', '7tahun', 'berat', '25kg', 'kain', 'selesa', 'warna', 'cantik', 'sebab', 'tu', 'sanggup', 'order', 'lagi', 'siapa', 'nak', 'beli', 'saiz', '8', 'dm', 'saya', 'ok', 'tidak', 'ada', 'yang', 'nak', 'pakai', 'smilingfacewithsmilingeyes', 'tq', 'seller', 'yang', 'baik', 'hatitq', 'abang', 'pos', 'disyorkan', 'thumbsup', 'thumbsup']","['kali', 'ke', '2', 'beli', 'selepas', 'pembelian', 'pertama', 'salah', 'size', 'sleepyface', 'kali', 'ni', 'size', 'ok', 'cuma', 'seluar', 'senteng', 'sikit', 'anak', '7tahun', 'berat', '25kg', 'kain', 'selesa', 'warna', 'cantik', 'sebab', 'tu', 'sanggup', 'order', 'lagi', 'siapa', 'nak', 'beli', 'saiz', '8', 'dm', 'saya', 'ok', 'tidak', 'ada', 'yang', 'nak', 'pakai', 'smilingfacewithsmilingeyes', 'terima kasih', 'seller', 'yang', 'baik', 'hatitq', 'abang', 'pos', 'disyorkan', 'thumbsup', 'thumbsup']",kali ke 2 beli lepas beli pertama salah size sleepyface kali ni size ok cuma seluar senteng sikit anak 7tahun berat 25kg kain selesa warna cantik sebab tu sanggup order lagi siapa nak beli saiz 8 dm saya ok tidak ada yang nak pakai smilingfacewithsmilingeyes terima kasih seller yang baik hatitq abang pos disyorkan thumbsup thumbsup,kali ke 2 beli selepas pembelian pertama salah size sleepyface kali ni size ok cuma seluar senteng sikit anak 7tahun berat 25kg kain selesa warna cantik sebab tu sanggup order lagi siapa nak beli saiz 8 dm saya ok tidak ada yang nak pakai smilingfacewithsmilingeyes terima kasih seller yang baik hatitq abang po disyorkan thumbsup thumbsup,"[('kali', 'NN'), ('ke', 'VBD'), ('2', 'CD'), ('beli', 'JJ'), ('lepas', 'NN'), ('beli', 'JJ'), ('pertama', 'NN'), ('salah', 'NN'), ('size', 'NN'), ('sleepyface', 'NN'), ('kali', 'NN'), ('ni', 'JJ'), ('size', 'NN'), ('ok', 'JJ'), ('cuma', 'NN'), ('seluar', 'NN'), ('senteng', 'JJ'), ('sikit', 'NN'), ('anak', 'VBD'), ('7tahun', 'CD'), ('berat', 'NN'), ('25kg', 'CD'), ('kain', 'NN'), ('selesa', 'JJ'), ('warna', 'NN'), ('cantik', 'NN'), ('sebab', 'JJ'), ('tu', 'NN'), ('sanggup', 'NN'), ('order', 'NN'), ('lagi', 'NN'), ('siapa', 'NN'), ('nak', 'JJ'), ('beli', 'JJ'), ('saiz', 'NN'), ('8', 'CD'), ('dm', 'NN'), ('saya', 'NN'), ('ok', 'JJ'), ('tidak', 'NN'), ('ada', 'NN'), ('yang', 'NN'), ('nak', 'JJ'), ('pakai', 'JJ'), ('smilingfacewithsmilingeyes', 'NNS'), ('terima', 'VBP'), ('kasih', 'VB'), ('seller', 'NN'), ('yang', 'NN'), ('baik', 'NN'), ('hatitq', 'NN'), ('abang', 'NN'), ('pos', 'NN'), ('disyorkan', 'NN'), ('thumbsup', 'NN'), ('thumbsup', 'NN')]",Positive
PUAS HATI KAIN SANGAT CANTIK Memang Beraloi Penjual yang Dipercayai Penghantaran Pun Cepat,5,PUAS HATI KAIN SANGAT CANTIK Memang Beraloi Penjual yang Dipercayai Penghantaran Pun Cepat,"['PUAS', 'HATI', 'KAIN', 'SANGAT', 'CANTIK', 'Memang', 'Beraloi', 'Penjual', 'yang', 'Dipercayai', 'Penghantaran', 'Pun', 'Cepat']","['PUAS', 'HATI', 'KAIN', 'SANGAT', 'CANTIK', 'Memang', 'Beraloi', 'Penjual', 'yang', 'Dipercayai', 'Penghantaran', 'Pun', 'Cepat']",puas hati kain sangat cantik memang aloi jual yang percaya hantar pun cepat,PUAS HATI KAIN SANGAT CANTIK Memang Beraloi Penjual yang Dipercayai Penghantaran Pun Cepat,"[('puas', 'NN'), ('hati', 'NN'), ('kain', 'NN'), ('sangat', 'JJ'), ('cantik', 'NN'), ('memang', 'NN'), ('aloi', 'VBP'), ('jual', 'JJ'), ('yang', 'NN'), ('percaya', 'NN'), ('hantar', 'NN'), ('pun', 'NN'), ('cepat', 'NN')]",Positive
Baju Ok Tetapi Macam Susah Nak Masuk Kepala Nak Masuk Lengan Anak BaruLembut Sikit Tetapi Gelap Sikit Dari Pink Yang DiCari,5,Baju Ok Tetapi Macam Susah Nak Masuk Kepala Nak Masuk Lengan Anak BaruLembut Sikit Tetapi Gelap Sikit Dari Pink Yang DiCari,"['Baju', 'Ok', 'Tetapi', 'Macam', 'Susah', 'Nak', 'Masuk', 'Kepala', 'Nak', 'Masuk', 'Lengan', 'Anak', 'BaruLembut', 'Sikit', 'Tetapi', 'Gelap', 'Sikit', 'Dari', 'Pink', 'Yang', 'DiCari']","['Baju', 'Ok', 'Tetapi', 'Macam', 'Susah', 'Nak', 'Masuk', 'Kepala', 'Nak', 'Masuk', 'Lengan', 'Anak', 'BaruLembut', 'Sikit', 'Tetapi', 'Gelap', 'Sikit', 'Dari', 'Pink', 'Yang', 'DiCari']",baju ok tetapi macam susah nak masuk kepala nak masuk lengan anak barulembut sikit tetapi gelap sikit dari pink yang cari,Baju Ok Tetapi Macam Susah Nak Masuk Kepala Nak Masuk Lengan Anak BaruLembut Sikit Tetapi Gelap Sikit Dari Pink Yang DiCari,"[('baju', 'NN'), ('ok', 'JJ'), ('tetapi', 'NN'), ('macam', 'NN'), ('susah', 'NN'), ('nak', 'JJ'), ('masuk', 'NN'), ('kepala', 'NN'), ('nak', 'JJ'), ('masuk', 'NN'), ('lengan', 'JJ'), ('anak', 'RB'), ('barulembut', 'JJ'), ('sikit', 'NN'), ('tetapi', 'NN'), ('gelap', 'NN'), ('sikit', 'NN'), ('dari', 'NN'), ('pink', 'VBP'), ('yang', 'NN'), ('cari', 'NN')]",Positive
baju sangat cantik  jahitan kemas  warna cantik   saiz 2 sesuai untuk baby 1 tahun 3bulan  cuma tangan   selur panjang sikit  tapi boleh je alter  untuk size 3 4 tahun  baju nya ada singkat sikit  mungkin anak i tinggi kot facewithhandovermouth   button baju pun sesuai sangat  tapi overall puas hati  nextMasa Beli Lagi,5,baju sangat cantik jahitan kemas warna cantik saiz 2 sesuai untuk baby 1 tahun 3bulan cuma tangan selur panjang sikit tapi boleh je alter untuk size 3 4 tahun baju nya ada singkat sikit mungkin anak tinggi kot facewithhandovermouth button baju pun sesuai sangat tapi overall puas hati nextMasa Beli Lagi,"['baju', 'sangat', 'cantik', 'jahitan', 'kemas', 'warna', 'cantik', 'saiz', '2', 'sesuai', 'untuk', 'baby', '1', 'tahun', '3bulan', 'cuma', 'tangan', 'selur', 'panjang', 'sikit', 'tapi', 'boleh', 'je', 'alter', 'untuk', 'size', '3', '4', 'tahun', 'baju', 'nya', 'ada', 'singkat', 'sikit', 'mungkin', 'anak', 'i', 'tinggi', 'kot', 'facewithhandovermouth', 'button', 'baju', 'pun', 'sesuai', 'sangat', 'tapi', 'overall', 'puas', 'hati', 'nextMasa', 'Beli', 'Lagi']","['baju', 'sangat', 'cantik', 'jahitan', 'kemas', 'warna', 'cantik', 'saiz', '2', 'sesuai', 'untuk', 'baby', '1', 'tahun', '3bulan', 'cuma', 'tangan', 'selur', 'panjang', 'sikit', 'tetapi', 'boleh', 'je', 'alter', 'untuk', 'size', '3', '4', 'tahun', 'baju', 'nya', 'ada', 'singkat', 'sikit', 'mungkin', 'anak', 'i', 'tinggi', 'kot', 'facewithhandovermouth', 'button', 'baju', 'pun', 'sesuai', 'sangat', 'tetapi', 'overall', 'puas', 'hati', 'nextMasa', 'Beli', 'Lagi']",baju sangat cantik jahit kemas warna cantik saiz 2 sesuai untuk baby 1 tahun 3bulan cuma tangan selur panjang sikit tetapi boleh je alter untuk size 3 4 tahun baju nya ada singkat sikit mungkin anak i tinggi kot facewithhandovermouth button baju pun sesuai sangat tetapi overall puas hati nextmasa beli lagi,baju sangat cantik jahitan kemas warna cantik saiz 2 sesuai untuk baby 1 tahun 3bulan cuma tangan selur panjang sikit tetapi boleh je alter untuk size 3 4 tahun baju nya ada singkat sikit mungkin anak i tinggi kot facewithhandovermouth button baju pun sesuai sangat tetapi overall puas hati nextMasa Beli Lagi,"[('baju', 'NN'), ('sangat', 'NN'), ('cantik', 'NN'), ('jahit', 'NN'), ('kemas', 'FW'), ('warna', 'NN'), ('cantik', 'NN'), ('saiz', 'VBD'), ('2', 'CD'), ('sesuai', 'NN'), ('untuk', 'JJ'), ('baby', 'NN'), ('1', 'CD'), ('tahun', 'NN'), ('3bulan', 'CD'), ('cuma', 'NN'), ('tangan', 'NN'), ('selur', 'VBD'), ('panjang', 'JJ'), ('sikit', 'NN'), ('tetapi', 'NN'), ('boleh', 'NN'), ('je', 'NN'), ('alter', 'NN'), ('untuk', 'JJ'), ('size', 'NN'), ('3', 'CD'), ('4', 'CD'), ('tahun', 'NN'), ('baju', 'NN'), ('nya', 'IN'), ('ada', 'JJ'), ('singkat', 'JJ'), ('sikit', 'NN'), ('mungkin', 'FW'), ('anak', 'NN'), ('i', 'NN'), ('tinggi', 'VBP'), ('kot', 'NN'), ('facewithhandovermouth', 'NN'), ('button', 'NN'), ('baju', 'NN'), ('pun', 'NN'), ('sesuai', 'NN'), ('sangat', 'NN'), ('tetapi', 'NN'), ('overall', 'JJ'), ('puas', 'NN'), ('hati', 'NN'), ('nextmasa', 'JJ'), ('beli', 'NN'), ('lagi', 'NN')]",Positive
Kainnya okay tongk terlalu tebal unak anak kecil memang terbaik untuk pagi raya nanti,5,Kainnya okay tongk terlalu tebal unak anak kecil memang terbaik untuk pagi raya nanti,"['Kainnya', 'okay', 'tongk', 'terlalu', 'tebal', 'unak', 'anak', 'kecil', 'memang', 'terbaik', 'untuk', 'pagi', 'raya', 'nanti']","['Kainnya', 'okay', 'tongk', 'terlalu', 'tebal', 'unak', 'anak', 'kecil', 'memang', 'terbaik', 'untuk', 'pagi', 'raya', 'nanti']",kain okay tongk terlalu tebal unak anak kecil memang baik untuk pagi raya nanti,Kainnya okay tongk terlalu tebal unak anak kecil memang terbaik untuk pagi raya nanti,"[('kain', 'NN'), ('okay', 'MD'), ('tongk', 'VB'), ('terlalu', 'NN'), ('tebal', 'JJ'), ('unak', 'JJ'), ('anak', 'NN'), ('kecil', 'NN'), ('memang', 'NN'), ('baik', 'NN'), ('untuk', 'JJ'), ('pagi', 'NN'), ('raya', 'NN'), ('nanti', 'NN')]",Positive
Penghantaran Cepat Terima Dalam Condition Baik Kain Sangat Elok Terbaik MAAF VIDEO TIN INTA KENA MENGEN,5,Penghantaran Cepat Terima Dalam Condition Baik Kain Sangat Elok Terbaik MAAF VIDEO TIN INTA KENA MENGEN,"['Penghantaran', 'Cepat', 'Terima', 'Dalam', 'Condition', 'Baik', 'Kain', 'Sangat', 'Elok', 'Terbaik', 'MAAF', 'VIDEO', 'TIN', 'INTA', 'KENA', 'MENGEN']","['Penghantaran', 'Cepat', 'Terima', 'Dalam', 'Condition', 'Baik', 'Kain', 'Sangat', 'Elok', 'Terbaik', 'MAAF', 'VIDEO', 'TIN', 'INTA', 'KENA', 'MENGEN']",hantar cepat terima dalam condition baik kain sangat elok baik maaf video tin inta kena ken,Penghantaran Cepat Terima Dalam Condition Baik Kain Sangat Elok Terbaik MAAF VIDEO TIN INTA KENA MENGEN,"[('hantar', 'NN'), ('cepat', 'NN'), ('terima', 'NN'), ('dalam', 'JJ'), ('condition', 'NN'), ('baik', 'NN'), ('kain', 'NN'), ('sangat', 'JJ'), ('elok', 'NN'), ('baik', 'NN'), ('maaf', 'NN'), ('video', 'NN'), ('tin', 'NN'), ('inta', 'JJ'), ('kena', 'NN'), ('ken', 'NN')]",Positive
Penjual TQ Baju Cepat Sampai Tetapi Kain Easaya Penuh Tarik Nipis Tarik Tebal Sangat,5,Penjual TQ Baju Cepat Sampai Tetapi Kain Easaya Penuh Tarik Nipis Tarik Tebal Sangat,"['Penjual', 'TQ', 'Baju', 'Cepat', 'Sampai', 'Tetapi', 'Kain', 'Easaya', 'Penuh', 'Tarik', 'Nipis', 'Tarik', 'Tebal', 'Sangat']","['Penjual', 'TQ', 'Baju', 'Cepat', 'Sampai', 'Tetapi', 'Kain', 'Easaya', 'Penuh', 'Tarik', 'Nipis', 'Tarik', 'Tebal', 'Sangat']",jual tq baju cepat sampai tetapi kain easaya penuh tarik nipis tarik tebal sangat,Penjual TQ Baju Cepat Sampai Tetapi Kain Easaya Penuh Tarik Nipis Tarik Tebal Sangat,"[('jual', 'JJ'), ('tq', 'NN'), ('baju', 'NN'), ('cepat', 'NN'), ('sampai', 'NN'), ('tetapi', 'NN'), ('kain', 'NN'), ('easaya', 'JJ'), ('penuh', 'NN'), ('tarik', 'NN'), ('nipis', 'JJ'), ('tarik', 'NN'), ('tebal', 'NN'), ('sangat', 'NN')]",Positive
Penghantaran Boleh Tahan Lama Juga Sebab Guna J T pada Masa Tu J T Damansara Ada Masalah GrinningWithSwithSwithSwithSwithSwithSwithWithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith,5,Penghantaran Boleh Tahan Lama Juga Sebab Guna J pada Masa Tu J Damansara Ada Masalah GrinningWithSwithSwithSwithSwithSwithSwithWithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith,"['Penghantaran', 'Boleh', 'Tahan', 'Lama', 'Juga', 'Sebab', 'Guna', 'J', 'T', 'pada', 'Masa', 'Tu', 'J', 'T', 'Damansara', 'Ada', 'Masalah', 'GrinningWithSwithSwithSwithSwithSwithSwithWithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith']","['Penghantaran', 'Boleh', 'Tahan', 'Lama', 'Juga', 'Sebab', 'Guna', 'J', 'T', 'pada', 'Masa', 'Tu', 'J', 'T', 'Damansara', 'Ada', 'Masalah', 'GrinningWithSwithSwithSwithSwithSwithSwithWithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith']",hantar boleh tahan lama juga sebab guna j t pada masa tu j t damansara ada masalah grinningwithswithswithswithswithswithswithwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith,Penghantaran Boleh Tahan Lama Juga Sebab Guna J T pada Masa Tu J T Damansara Ada Masalah GrinningWithSwithSwithSwithSwithSwithSwithWithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithSwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith,"[('hantar', 'NN'), ('boleh', 'NN'), ('tahan', 'NN'), ('lama', 'NN'), ('juga', 'NN'), ('sebab', 'NN'), ('guna', 'NN'), ('j', 'NN'), ('t', 'NN'), ('pada', 'NN'), ('masa', 'NN'), ('tu', 'NN'), ('j', 'NN'), ('t', 'NN'), ('damansara', 'NN'), ('ada', 'NN'), ('masalah', 'NN'), ('grinningwithswithswithswithswithswithswithwithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswithswith', 'NN')]",Positive
Penjual Ok Recomended Sangat Barang Cantik Penghantaran Cepat Thumbsup Thumbsup Maaf Video Tolak Ada Kena Mengena Foldedhands Foldedhands,5,Penjual Ok Recomended Sangat Barang Cantik Penghantaran Cepat Thumbsup Thumbsup Maaf Video Tolak Ada Kena Mengena Foldedhands Foldedhands,"['Penjual', 'Ok', 'Recomended', 'Sangat', 'Barang', 'Cantik', 'Penghantaran', 'Cepat', 'Thumbsup', 'Thumbsup', 'Maaf', 'Video', 'Tolak', 'Ada', 'Kena', 'Mengena', 'Foldedhands', 'Foldedhands']","['Penjual', 'Ok', 'Recomended', 'Sangat', 'Barang', 'Cantik', 'Penghantaran', 'Cepat', 'Thumbsup', 'Thumbsup', 'Maaf', 'Video', 'Tolak', 'Ada', 'Kena', 'Mengena', 'Foldedhands', 'Foldedhands']",jual ok recomended sangat barang cantik hantar cepat thumbsup thumbsup maaf video tolak ada kena kena foldedhands foldedhands,Penjual Ok Recomended Sangat Barang Cantik Penghantaran Cepat Thumbsup Thumbsup Maaf Video Tolak Ada Kena Mengena Foldedhands Foldedhands,"[('jual', 'JJ'), ('ok', 'NN'), ('recomended', 'VBD'), ('sangat', 'NN'), ('barang', 'NN'), ('cantik', 'NN'), ('hantar', 'NN'), ('cepat', 'NN'), ('thumbsup', 'NN'), ('thumbsup', 'NN'), ('maaf', 'NN'), ('video', 'NN'), ('tolak', 'NN'), ('ada', 'NN'), ('kena', 'VBD'), ('kena', 'NNP'), ('foldedhands', 'NNS'), ('foldedhands', 'NNS')]",Positive
material bagus tebal  lambat pengeposan 6 hari baru seller pos out itu pun lambat betul response naik geram dibuatnya nasib baju cantik tetapi  koyak sikit kat baju itu jahit sendirilah sebab majlis pun sudah dekat harap seller response cepat bila kita ask,4,material bagus tebal lambat pengeposan 6 hari baru seller pos itu pun lambat betul response naik geram dibuatnya nasib baju cantik tetapi koyak sikit kat baju itu jahit sendirilah sebab majlis pun sudah dekat harap seller response cepat bila kita ask,"['material', 'bagus', 'tebal', 'lambat', 'pengeposan', '6', 'hari', 'baru', 'seller', 'pos', 'out', 'itu', 'pun', 'lambat', 'betul', 'response', 'naik', 'geram', 'dibuatnya', 'nasib', 'baju', 'cantik', 'tetapi', 'koyak', 'sikit', 'kat', 'baju', 'itu', 'jahit', 'sendirilah', 'sebab', 'majlis', 'pun', 'sudah', 'dekat', 'harap', 'seller', 'response', 'cepat', 'bila', 'kita', 'ask']","['material', 'bagus', 'tebal', 'lambat', 'pengeposan', '6', 'hari', 'baru', 'seller', 'pos', 'out', 'itu', 'pun', 'lambat', 'betul', 'response', 'naik', 'geram', 'dibuatnya', 'nasib', 'baju', 'cantik', 'tetapi', 'koyak', 'sikit', 'kat', 'baju', 'itu', 'jahit', 'sendirilah', 'sebab', 'majlis', 'pun', 'sudah', 'dekat', 'harap', 'seller', 'response', 'cepat', 'bila', 'kita', 'ask']",material bagus tebal lambat epos 6 hari baru seller pos out itu pun lambat betul response naik geram buat nasib baju cantik tetapi koyak sikit kat baju itu jahit sendiri sebab majlis pun sudah dekat harap seller response cepat bila kita ask,material bagus tebal lambat pengeposan 6 hari baru seller po out itu pun lambat betul response naik geram dibuatnya nasib baju cantik tetapi koyak sikit kat baju itu jahit sendirilah sebab majlis pun sudah dekat harap seller response cepat bila kita ask,"[('material', 'NN'), ('bagus', 'NN'), ('tebal', 'JJ'), ('lambat', 'NN'), ('epos', 'VBD'), ('6', 'CD'), ('hari', 'NN'), ('baru', 'NN'), ('seller', 'NN'), ('pos', 'NN'), ('out', 'IN'), ('itu', 'JJ'), ('pun', 'NN'), ('lambat', 'NN'), ('betul', 'NN'), ('response', 'NN'), ('naik', 'JJ'), ('geram', 'NN'), ('buat', 'NN'), ('nasib', 'JJ'), ('baju', 'NN'), ('cantik', 'NN'), ('tetapi', 'NN'), ('koyak', 'VBD'), ('sikit', 'JJ'), ('kat', 'NN'), ('baju', 'NN'), ('itu', 'NN'), ('jahit', 'NN'), ('sendiri', 'NN'), ('sebab', 'NN'), ('majlis', 'NN'), ('pun', 'NN'), ('sudah', 'NN'), ('dekat', 'NN'), ('harap', 'NN'), ('seller', 'NN'), ('response', 'NN'), ('cepat', 'NN'), ('bila', 'NN'), ('kita', 'VBD'), ('ask', 'NN')]",Positive
keselesaan bahan bagus semua baik okay anak pun suka yang penting selesa,5,keselesaan bahan bagus semua baik okay anak pun suka yang penting selesa,"['keselesaan', 'bahan', 'bagus', 'semua', 'baik', 'okay', 'anak', 'pun', 'suka', 'yang', 'penting', 'selesa']","['keselesaan', 'bahan', 'bagus', 'semua', 'baik', 'okay', 'anak', 'pun', 'suka', 'yang', 'penting', 'selesa']",selesa bahan bagus semua baik okay anak pun suka yang penting selesa,keselesaan bahan bagus semua baik okay anak pun suka yang penting selesa,"[('selesa', 'NN'), ('bahan', 'NN'), ('bagus', 'NN'), ('semua', 'NN'), ('baik', 'NN'), ('okay', 'NN'), ('anak', 'NN'), ('pun', 'NN'), ('suka', 'NN'), ('yang', 'NN'), ('penting', 'VBG'), ('selesa', 'NN')]",Positive
bahan okay keselesaan okay kain okay standard kain baJu melayu warna cantikk baJu besar sikit sebab anak 1tahun 1 bulan ambil saiz 1 2 tahun dekat baJu saiz 2 tapi okay la boleh pakai lama terima kasih penjual,5,bahan okay keselesaan okay kain okay standard kain baJu melayu warna cantikk baJu besar sikit sebab anak 1tahun 1 bulan ambil saiz 1 2 tahun dekat baJu saiz 2 tapi okay la boleh pakai lama terima kasih penjual,"['bahan', 'okay', 'keselesaan', 'okay', 'kain', 'okay', 'standard', 'kain', 'baJu', 'melayu', 'warna', 'cantikk', 'baJu', 'besar', 'sikit', 'sebab', 'anak', '1tahun', '1', 'bulan', 'ambil', 'saiz', '1', '2', 'tahun', 'dekat', 'baJu', 'saiz', '2', 'tapi', 'okay', 'la', 'boleh', 'pakai', 'lama', 'terima', 'kasih', 'penjual']","['bahan', 'okay', 'keselesaan', 'okay', 'kain', 'okay', 'standard', 'kain', 'baJu', 'melayu', 'warna', 'cantikk', 'baJu', 'besar', 'sikit', 'sebab', 'anak', '1tahun', '1', 'bulan', 'ambil', 'saiz', '1', '2', 'tahun', 'dekat', 'baJu', 'saiz', '2', 'tetapi', 'okay', 'la', 'boleh', 'pakai', 'lama', 'terima', 'kasih', 'penjual']",bahan okay selesa okay kain okay standard kain baju melayu warna cantikk baju besar sikit sebab anak 1tahun 1 bulan ambil saiz 1 2 tahun dekat baju saiz 2 tetapi okay la boleh pakai lama terima kasih jual,bahan okay keselesaan okay kain okay standard kain baJu melayu warna cantikk baJu besar sikit sebab anak 1tahun 1 bulan ambil saiz 1 2 tahun dekat baJu saiz 2 tetapi okay la boleh pakai lama terima kasih penjual,"[('bahan', 'NN'), ('okay', 'MD'), ('selesa', 'VB'), ('okay', 'RP'), ('kain', 'VB'), ('okay', 'JJ'), ('standard', 'NN'), ('kain', 'NN'), ('baju', 'NN'), ('melayu', 'NN'), ('warna', 'NN'), ('cantikk', 'NN'), ('baju', 'NN'), ('besar', 'NN'), ('sikit', 'NN'), ('sebab', 'VBD'), ('anak', 'RB'), ('1tahun', 'CD'), ('1', 'CD'), ('bulan', 'NN'), ('ambil', 'VBD'), ('saiz', 'JJ'), ('1', 'CD'), ('2', 'CD'), ('tahun', 'NN'), ('dekat', 'NN'), ('baju', 'NN'), ('saiz', 'VBD'), ('2', 'CD'), ('tetapi', 'NN'), ('okay', 'NN'), ('la', 'NN'), ('boleh', 'NN'), ('pakai', 'NN'), ('lama', 'NN'), ('terima', 'NN'), ('kasih', 'VBD'), ('jual', 'JJ')]",Positive
